iteration,continuity,x-velocity,y-velocity,energy,k,omega
524,0.2571588021727027,0.13211053060794548,0.2084023186315916,0.0766892934945371,0.39444013541498335,0.601444234651857
525,0.22958958275615368,0.1411116527962088,0.19575856190313468,0.07721648774344858,0.35352354772695027,0.6253831557904512
526,0.2080122872817956,0.13664103407553338,0.19407157985790924,0.07356210158146455,0.3887215219864131,0.5944438703660316
527,0.21024703679233459,0.13520464395125983,0.16119872810363384,0.07073229954776901,0.4258202377379447,0.5491434680787102
528,0.24125613269842183,0.13574102914435618,0.18690343452481983,0.07122767002231935,0.4522169686727636,0.5125705997365895
529,0.2439163376778341,0.14611983471288523,0.17564110206640376,0.0708713872760978,0.49220096414114145,0.6958847711704768
530,0.2203914584053647,0.12040939407876884,0.16842653355018633,0.0674155457302148,0.4135857203212301,0.5953319357583211
531,0.24828243814956993,0.13193020708292286,0.17612412814688866,0.07168607562619594,0.38891730167921024,0.7266142135682113
532,0.2036405621995484,0.12031976158391658,0.18442247967110798,0.07069957800674992,0.3579960159741133,0.5414119205835172
533,0.2322751421216936,0.1307407470550806,0.17791104617393072,0.07383514603530429,0.4557874000640607,0.5472856402223294
534,0.20967577545224367,0.11872610316873525,0.1602965598818296,0.07227282790730909,0.5001831801973624,0.6544515540953416
535,0.21879793076589793,0.12166187544753225,0.17854168070469184,0.06514552344562455,0.49189566780032756,0.439382051366764
536,0.2303799098163992,0.12173315046764265,0.16112209429302696,0.06966108578462658,0.46125521789077717,0.47314536886299546
537,0.21248447947301627,0.13027964594979344,0.17012591634868796,0.06322295404322358,0.4555103782837356,0.6709436354994884
538,0.21990127955031133,0.128961689905308,0.1629896062532426,0.06813727790458536,0.5069397605468293,0.47292004977688623
539,0.24373804067526986,0.11231168942154571,0.16293887747771063,0.06363007981564013,0.4359155259819159,0.4155453787327426
540,0.21393182047963205,0.12094563550852525,0.1732485167360009,0.0614777619937326,0.44963731573199317,0.7287067491396728
541,0.2379031617149545,0.11462106972167664,0.1514935714640622,0.06517236147019376,0.39937576209095804,0.448367229431181
542,0.20167639270628962,0.10991581332492234,0.18446613556868696,0.05523023348799245,0.345878149541063,0.580200444590629
543,0.22978413546881438,0.11653717867572495,0.1407672903297595,0.05770729090743469,0.3777818981756153,0.5681628792500423
544,0.2444514076626715,0.11509101838488633,0.15360753537893618,0.06217959480897267,0.4092127378235485,0.3239494487165604
545,0.1748273490178501,0.13340980036414546,0.16343043583405967,0.062489068195306516,0.4107542680325288,0.535452394194166
546,0.2028520927792883,0.11865607271718405,0.16477074068676412,0.06059281823279401,0.4997320676530486,0.59294434604543
547,0.22536562248920589,0.10536159154531778,0.15619012154813847,0.056401018537604194,0.40798011422580666,0.5827479653326296
548,0.2107043343210269,0.11019890306531381,0.15567514414334443,0.05826109130073431,0.4590752606816624,0.6258049971194988
549,0.2192763840999134,0.12022057472078913,0.15977952410520702,0.06143608206922539,0.3794322030040432,0.5169923714170483
550,0.2014999275580519,0.12659511436393792,0.15183876623163695,0.061512268998269524,0.38358894991638554,0.6051154324150597
551,0.2119728434819998,0.10109201736108606,0.1683165740289967,0.059245395003362636,0.33340131428642233,0.48818851491184173
552,0.20669889998626056,0.09843892103811863,0.1613456437299665,0.06221941884965711,0.3596659052550807,0.427563592199317
553,0.22754520666055306,0.12255953183156394,0.1606815452745042,0.059504289602507046,0.41787666772935783,0.43497714067834914
554,0.21111988388159791,0.11198908032166857,0.14029658117373883,0.05571343132440242,0.3915710272689194,0.41996282629123427
555,0.2112764420208846,0.10301541774808305,0.14869202822978178,0.05660644450925693,0.4334813783614686,0.6169152845255481
556,0.1977993071028425,0.11139084571953047,0.1454536822544571,0.05295589220784928,0.39605871535304754,0.41239092772358055
557,0.1954313373474197,0.09023456992390155,0.13724765390587346,0.05618778836498212,0.3695266215242452,0.5533222544932925
558,0.19519945753102255,0.10646872059545967,0.15040671024286034,0.059155648278711254,0.48308416836175894,0.5082226293419198
559,0.20737912467175848,0.10779333702489516,0.14029496942912714,0.05749427949631,0.37799854424717727,0.519089851939492
560,0.1931489853400672,0.11080804782551058,0.15150680292851362,0.05900866892776197,0.4336586021666785,0.6324879497476295
561,0.20333986957262754,0.0979201473092518,0.13316251989626468,0.053871880237000444,0.36056242995941207,0.48858070158835193
562,0.23039810167903466,0.10407709722189872,0.16024899373210127,0.05791303203511893,0.40916575071360006,0.5686541324758858
563,0.21014791191460075,0.09712182393044777,0.13321570512066983,0.053305012268365655,0.41712211810535493,0.521696800971876
564,0.1902340908519348,0.10368819563804686,0.14340416429609126,0.05732160895302135,0.38294698428938856,0.5049046040247633
565,0.21286962046373858,0.09597163301526201,0.14812337994575564,0.05290633016241117,0.266811568455853,0.692144936925891
566,0.18678793438578234,0.09825520463157157,0.13388716058139527,0.05439673085838931,0.37098377372198366,0.40172600137704306
567,0.1606799483309326,0.09405121684197179,0.14684634923984216,0.05596087004884384,0.42287805878072177,0.6091854764227461
568,0.17548631010864846,0.10321982583665615,0.12585365224144995,0.051198423388974984,0.38999370332182304,0.558480826086517
569,0.16138030989616778,0.10373606595838082,0.15074105767707396,0.05184323090519561,0.38462413653935773,0.4699526201597937
570,0.1833878510744455,0.09659596207724486,0.1361028349473706,0.054149722630117025,0.2883063060838364,0.6275973586258909
571,0.18788694154248636,0.09752362332322954,0.12946883338986492,0.050127290695852485,0.3304683334436199,0.363060686453654
572,0.21154997876068737,0.08823157942764238,0.13144455057016186,0.04675158997352634,0.3778543540107797,0.4611330065261057
573,0.19031248032455805,0.09423921135966049,0.14096254277892076,0.05497624918896143,0.3760754965756086,0.40795167612149436
574,0.18116469173946004,0.09501668726353532,0.127142354896862,0.04809990714431469,0.4087806964442981,0.5269461311786882
575,0.19550276998155075,0.10953044621553844,0.12481885267171036,0.04924914956416275,0.34896313030188864,0.41174995377916235
576,0.1500404429547472,0.0877243083188843,0.12886689619916336,0.05127042890371504,0.37071958065020816,0.5242636625620035
577,0.18465434781310308,0.10154881068821126,0.11935400624714451,0.04661686304695319,0.352570708251233,0.4765927685887047
578,0.19130997640037453,0.09825003413139186,0.14571992172894865,0.04529012043999157,0.3087791569722437,0.4532190987659473
579,0.15796993389729067,0.09361693473550843,0.12334043425318972,0.04791077271274858,0.25427339998685855,0.5147206618737896
580,0.194432903235444,0.10108031464822662,0.1350506396115579,0.04272310629357212,0.3649987084493333,0.46489157759848454
581,0.18190674072593127,0.09283016333719907,0.12867491471417983,0.045883576298017203,0.3526644756818747,0.40367745687652523
582,0.17024316550825103,0.09228307811270044,0.11732996686992403,0.04674566695600303,0.3183572910810711,0.6824372156116855
583,0.1839453688365585,0.089270950038156,0.1251665522014583,0.045190707772190225,0.2757786641111303,0.44361381138124134
584,0.2056987934386314,0.09546900052819679,0.13125658987002475,0.04193433397130178,0.36645857199383175,0.3181038389396136
585,0.1755952626096467,0.09413788894635415,0.12201277271298967,0.04866919617563057,0.328322966275831,0.4147761020698133
586,0.17550033310829588,0.08442566050373322,0.13312245551354313,0.04494570997259969,0.36014540867436357,0.3829515471484367
587,0.16480738336648076,0.08021898790060389,0.13081528445991547,0.04752909167251397,0.41120050558881355,0.5292892936331499
588,0.1585468439233937,0.085460885716857,0.12911786825886568,0.04342687669564652,0.24853528934621766,0.4916659391730498
589,0.18037058502566633,0.08179437832810224,0.11666954361827471,0.04172516951086211,0.30500003911389795,0.4950875417246251
590,0.15664713031279176,0.0850016972412214,0.1107324330210281,0.04387780989633174,0.32309453356347884,0.43944525986510496
591,0.16815566789347858,0.09103081339283149,0.11391802900459115,0.04248403602683638,0.38749133310071765,0.44397977445019143
592,0.15988582785389102,0.08184653785826221,0.1199035974258026,0.04009373489131354,0.2638977786526504,0.4358533194966849
593,0.1716169496659563,0.0833612554421071,0.12202216956075412,0.04536607128031077,0.4028054405733221,0.4540775281200531
594,0.16872093411114142,0.08328933044886229,0.09903642460247343,0.04061669997051652,0.3306738033242451,0.5151920995870846
595,0.1769525685340513,0.08662482483398472,0.11598614906956697,0.03775804174083527,0.32014266725118734,0.47897118212567397
596,0.15582403942704506,0.07082504553221279,0.1165953101130478,0.0439897760634091,0.3147227334509453,0.4882187118174708
597,0.15803217479154713,0.07833781230097006,0.11236460745235136,0.0398873665697462,0.3041031763993167,0.48621681829667857
598,0.14801729099022967,0.08176077735829317,0.12415958363414441,0.03935693617813066,0.35960351179220024,0.5102692204641472
599,0.153994351921662,0.08595462703165171,0.11648877373983765,0.03671043424171112,0.2771898770911277,0.46808361636960866
600,0.16354440717221408,0.0772787811799381,0.12274522933555171,0.04341797672232922,0.3296165463633794,0.4709393992400539
601,0.03347992644416279,0.014035320053510384,0.022006912881872946,0.007413193272747977,0.0601037721127058,0.10489102553154664
602,0.02907138381949004,0.016291208715328284,0.02366066628314455,0.007883427667126408,0.05698291438320782,0.07981484401585381
603,0.03337764696531703,0.015004331677537461,0.02458862454806541,0.00815313118147673,0.08180391361170361,0.07696786633824793
604,0.034392392121900046,0.014385768946715475,0.023937066456456317,0.007897806308057925,0.06526860211290478,0.0723024430056572
605,0.031869583436412864,0.014808531953501477,0.020120072383172947,0.007649713297334195,0.0664102186353134,0.08999668550753791
606,0.035277310153420074,0.015109737854359822,0.021263585972308548,0.0069634149984016906,0.0699804658635337,0.0629827419711129
607,0.028608152041916118,0.01462309523019801,0.02099153843804502,0.007244195728094886,0.05083673248083149,0.0929134185585586
608,0.027301699388804015,0.013074998343889274,0.022107496786935552,0.0075595548718528,0.07383746350002705,0.08512290125892376
609,0.02585688685473937,0.01577086874250874,0.022260935336356515,0.007136688152876322,0.04244459139555247,0.10086170989340844
610,0.03356090511670972,0.015999155241563926,0.01986689011109582,0.007444359060655428,0.05487265965835538,0.07719321821398945
611,0.03136151364406885,0.015336923771824067,0.02107260767451357,0.007559431151634439,0.056856875416419525,0.08289241784535269
612,0.029498528488343063,0.013657689982310154,0.017893813717244966,0.007600520852202415,0.06407580188965192,0.09949031866970029
613,0.030119960082821574,0.0143813331036082,0.022799231665568385,0.0067522907271442625,0.06118419528908178,0.10240960859610865
614,0.02665361295474365,0.01445140513990452,0.019840107141581496,0.007919250388609984,0.05815738820894701,0.07585402667332632
615,0.03482089054710462,0.014873321643054353,0.02052817369659709,0.007349854707520533,0.0589875008580514,0.08642629515171923
616,0.029254819423844954,0.014830381196096401,0.01987865014878669,0.007020790075350639,0.05189994983766782,0.08749431631684775
617,0.02904115229485036,0.013536628831023138,0.02181049720887338,0.007344436864358211,0.04801460988336648,0.08813418508152157
618,0.030285810892064943,0.014132058009691095,0.016078174806817846,0.007726210476053371,0.06334096898649132,0.07984700099676327
619,0.02955463221994557,0.014349199160493634,0.019913360980728587,0.006360567753658907,0.06282149641285525,0.09869856368207043
620,0.028802855914262,0.015081346927013373,0.019663893816405365,0.006721975673890426,0.06870344206380648,0.05908146521190014
621,0.026354446386152232,0.014356544973839007,0.019060423224495443,0.005941950370378314,0.05201435899840184,0.0769339859335305
622,0.02902702247811529,0.014327061819149181,0.021924904707291776,0.006754233357486989,0.061953010045798465,0.08728667323619847
623,0.0319986843385002,0.013653543709720377,0.018230341727086936,0.00675730904142626,0.054996451698915545,0.08704904919449162
624,0.03062788328560495,0.014633414132343153,0.020358424236117428,0.006569888157360824,0.06476920708141735,0.09759759798872984
625,0.030996938371590465,0.013728144779641769,0.01967157063887,0.006316211489267026,0.06333072678885887,0.09533179107357577
626,0.02621703015201569,0.012618963510357782,0.02075588985440331,0.005813690477192342,0.05757643349147935,0.07703558154182823
627,0.025026339386590726,0.014327513084214472,0.018066205179107918,0.006545462182028447,0.05361772510239598,0.0957883874506748
628,0.02674997836327119,0.013673330511801458,0.017865400772011635,0.006837691759706109,0.06205388940341716,0.07128544712205434
629,0.02698648904538149,0.012686932096261415,0.02014841195843661,0.006135828348871225,0.05968164316868659,0.09061816895902604
630,0.029050708443379397,0.012571245434437219,0.019148112862976904,0.006409894306947598,0.05059999956736661,0.1007030170317579
631,0.0229630070203027,0.013083219897621604,0.016478863979206136,0.00573371383979368,0.046130930732483845,0.09325126181253443
632,0.029637706538516412,0.01312072623451983,0.017667262058661422,0.006312649410811655,0.05273090261943241,0.07980568594867044
633,0.025922975890050586,0.01282809927065711,0.018737894656806003,0.006001587357164247,0.06425840147894832,0.07434930551969005
634,0.025212610811015865,0.012825880045499708,0.01919238394211121,0.00584133596327157,0.06156700723406098,0.060060311127144966
635,0.023852701405799943,0.013779362036543128,0.017158201254077823,0.005795044945682755,0.04668148107307136,0.08123025116648172
636,0.02238881645043421,0.013216244412335204,0.014249205215758096,0.0058580867750019855,0.046110202552697675,0.06437122068435838
637,0.027346526925804283,0.01247339992732836,0.018439409192116785,0.006041050659634222,0.06154300513773553,0.06783187471165544
638,0.025659207408516963,0.012939120004104217,0.01616568917867449,0.005494317209719396,0.04589205586042428,0.06298552717014198
639,0.022745695215141092,0.011409532375558518,0.015083683489775708,0.005717062375902886,0.056120859570769795,0.07109903372144309
640,0.02260474671506118,0.012367679540774272,0.013992746377048254,0.005774038926366382,0.048753430257443574,0.0757468746055329
641,0.024399093154294255,0.0132983601188371,0.018330984028594222,0.005424170405994881,0.06257206912379852,0.07886931140137386
642,0.028257139538063386,0.011757602061113632,0.01738844463728454,0.006204942290022059,0.04734005666762587,0.06865844556396916
643,0.024270739144924197,0.011229688084627487,0.016853959955123968,0.005406739442755063,0.05904672600418634,0.08720530453998916
644,0.021679757217722435,0.011290203266258753,0.01867083672632364,0.00541487825132901,0.05283057634773781,0.07251158887167017
645,0.024019920533446447,0.01090610123432436,0.017663199334628094,0.005285567056646717,0.05300342601887849,0.06573956374584806
646,0.023829397639415374,0.011042969017146635,0.018703068384982258,0.006008511585123567,0.039102050837736886,0.07676836529439993
647,0.018995297843406637,0.011252966021437596,0.015068242978500805,0.005619687403120458,0.03749947183261646,0.09572989177899364
648,0.023977303458805867,0.01046564726080788,0.01655039249414858,0.005170561768290138,0.049397269863478255,0.07735461721761873
649,0.023501255589794018,0.011361464100878557,0.01462005349305408,0.005678663514059011,0.05200347043767165,0.06936288714834084
650,0.02513202191062266,0.011882913014228011,0.01611859649445158,0.005391381661827569,0.04348654092735802,0.05632083280563643
651,0.027170484782381047,0.010585270272726795,0.01599488744134405,0.005363058034001393,0.04350585676526322,0.0703715356154984
652,0.025654421332002155,0.012131381732970887,0.016884877435202512,0.0051619617720009186,0.05316996800007922,0.07502755716165206
653,0.02289499208806814,0.011379722601140051,0.016124491110779137,0.005015016231285824,0.05293377449856702,0.06798559291097192
654,0.021204571355732053,0.011643323897088817,0.016668701432131883,0.005255692298654523,0.048540949105023004,0.053932548645046485
655,0.02789215975355716,0.010459945212364713,0.016652347836349515,0.004987170542331584,0.05372962225506066,0.06246700487300148
656,0.023106461401638346,0.011369252319970264,0.018149545856795186,0.005547704855493189,0.04201324532283125,0.08687370175017765
657,0.0228909213669627,0.010036617234967706,0.015325158604667254,0.004724715302605099,0.04660003045319139,0.08630536379446557
658,0.022690252975305004,0.011236044313723206,0.014546307169125167,0.005388748105559088,0.05803729348005802,0.06133325321482359
659,0.02296176655180554,0.010702058307911667,0.0157402703268337,0.00493655424562422,0.048628154159783374,0.07756703063666438
660,0.0222142193765418,0.010869093683645878,0.014512491678329208,0.004997958610105832,0.048738717675031795,0.05776780654473189
661,0.021319238465421057,0.009710514236890901,0.016863889479122568,0.005088262747138007,0.06101451328024859,0.08461354678416233
662,0.02124444394519173,0.009818268868881588,0.014881413190725336,0.004692850368050458,0.039582498091448114,0.0721705805690105
663,0.022030919692738047,0.01067324642760407,0.014489246857192425,0.005014338740082966,0.051877429871488766,0.07920566181090963
664,0.021007173538079484,0.009650778366261818,0.01449665958605141,0.00412254929002222,0.05654594820667825,0.05128661761519459
665,0.020590577978137133,0.010445010820643771,0.01564571630282498,0.00455947342108364,0.04508860098042082,0.07576359953956278
666,0.02189527708911633,0.009264698881426274,0.014639049817261624,0.004474984712619343,0.051519480894787494,0.06841756688631487
667,0.021145437153248507,0.010533142187261537,0.014048341421503848,0.004362384867760731,0.0410090658503248,0.07693871908717052
668,0.024044054547664884,0.009217916707115805,0.01632000072671734,0.004567086281179837,0.042460229587664385,0.07727063045012215
669,0.016813109368013616,0.010213058813440468,0.013653385776172092,0.00466795985942462,0.04818864432062148,0.06834074216911472
670,0.023068583450962462,0.010185912696431095,0.01446803503023547,0.004702456842065952,0.05024271026881494,0.06132623869600731
671,0.02319696136632521,0.009342170824257302,0.014995790983244299,0.004560644687150545,0.051777240979788856,0.07498059987462426
672,0.017494193952224586,0.010020755027021695,0.012623093438944907,0.004321393026170612,0.053985237887785864,0.06625613217173425
673,0.020280896264651658,0.00976619822951259,0.01463644820841213,0.004516099217545722,0.044853709084515206,0.0578725460784378
674,0.020116736445313647,0.0092409589837532,0.013031726558792736,0.004426007436998986,0.051459027143251006,0.057168472910628196
675,0.018292625574650674,0.0089100294465183,0.014787409202719778,0.004567565553701998,0.04296448277245163,0.051419389815755494
676,0.01922004160936313,0.00830950107122726,0.012957569328150976,0.00449644908521609,0.04942683224110852,0.0607540788193044
677,0.018567196392157332,0.009549976509882324,0.014475578041908103,0.004300091446030813,0.04549928640029083,0.07636329096048738
678,0.0231008185222578,0.008417164101247253,0.01478083544819789,0.004067995701775942,0.04655319714240853,0.06700235866789082
679,0.02165218168914233,0.009278117313515933,0.014454273667834939,0.004086934348123275,0.04622217541062749,0.05983381375913847
680,0.0220660092709689,0.009016984217949007,0.01378445698712067,0.004075730589246789,0.03535317684981684,0.07255309635241575
681,0.02106327718608896,0.009469462120419554,0.013242661996950253,0.004091748691575062,0.03770410803467535,0.05642564514247229
682,0.018010882516855207,0.008872279105094492,0.01283589953216922,0.004179166118290578,0.04391673344933206,0.06513603830677962
683,0.018859491577456974,0.008796418155374701,0.01465974571395472,0.004237058898017696,0.034439971794692874,0.06223583751518854
684,0.02033874026376524,0.009303341825670558,0.012560503768062057,0.0040475544772022275,0.04727252342448111,0.07114666440450736
685,0.017557461623506136,0.009028543952682376,0.012171066577080454,0.004028583832084081,0.04726236760687817,0.04843533557508836
686,0.020451948574600958,0.008956392343973319,0.013648293483893122,0.00402162351356023,0.04426281844681351,0.055131650722435734
687,0.01886735414111205,0.008974898028936858,0.012236371819470803,0.003858772148322783,0.03669125979411737,0.047470339844499256
688,0.01855320626912118,0.007870287181317194,0.012020351204738829,0.0037473371505330746,0.0491890468466371,0.06024198844753332
689,0.020098513289686194,0.009000217832364,0.011502386409969999,0.0035554849620695263,0.0522750478714495,0.07377515416839524
690,0.01957968249131195,0.008864193802509154,0.0122847840387422,0.0037319008524399158,0.04255090085690192,0.05746517858605832
691,0.018256233315938696,0.00797314418149028,0.012561134904245937,0.0039259654399516515,0.044170588716369315,0.057185325796081286
692,0.02042467694457625,0.008309134362953871,0.012768132029654362,0.003670725758667858,0.042432350410541594,0.06974530799200732
693,0.01697658056103867,0.008354799166276098,0.01330595703377731,0.00372900988032972,0.04386357975132659,0.07127839538711804
694,0.01938753431362571,0.008249755733753743,0.01285364619791706,0.0038308819513021668,0.04046044723945988,0.060371888531237296
695,0.019242636661739244,0.008425042581701927,0.012153560481751384,0.003810191868031985,0.04069120769943993,0.06719743061817089
696,0.01781314761169737,0.008907167419435532,0.012070532777554694,0.003484857314600746,0.04509342884108156,0.05088880724768222
697,0.018634394758919426,0.008674945463763116,0.012597405803507452,0.0038362762308208546,0.051881647160237215,0.07294384003989875
698,0.01624904468589987,0.007453142425330196,0.013162879117195112,0.0038290820536857925,0.03352907062169764,0.07961076003707912
699,0.019279682079173164,0.008334258867019334,0.012116102025740457,0.003392526501836354,0.03961479808615178,0.06465188177375882
700,0.017585457335653885,0.00861526333729231,0.011542160206413365,0.003419856302170618,0.034273811299735044,0.04105028421072515
701,0.017004843610495014,0.008107997736254905,0.011034511371576163,0.0037488468737752116,0.04733987277148545,0.05450150680444024
702,0.019125854041441556,0.008384644334172145,0.010591706142290326,0.0034839505930982758,0.036773477472173244,0.06468873367348853
703,0.016555189566118154,0.008758906363207213,0.012255502688090263,0.0030951241239063256,0.03256165503712578,0.055274130198039576
704,0.015477563568621849,0.008238218222383369,0.012106194652869605,0.0032118815423683345,0.042203059880271274,0.06998166246934821
705,0.015183107352311728,0.007823332047314195,0.012029243252635453,0.0033831273760904085,0.047188473188239835,0.06369448460832719
706,0.018079182531723977,0.008134948744937752,0.011385473438404141,0.003200710478235738,0.041934386423690385,0.05211758278249905
707,0.015388039169162133,0.007668308800285041,0.01254073717680795,0.003301356415305362,0.03961299849555081,0.05834165375554473
708,0.019438678906221002,0.007560689115140311,0.01095985308983713,0.0033493847358153635,0.04037460202485936,0.050073892459211414
709,0.014125110049813549,0.007339771110601541,0.012026438827624664,0.0035596371209231227,0.044812189540025284,0.056017011224994334
710,0.01913741371707648,0.00814471315087134,0.011171081738138208,0.0032426886848681818,0.03413188739569996,0.052590722422840464
711,0.017036577708848477,0.007031803113049932,0.010656723348734395,0.0034390921018089458,0.03744736161786606,0.06719932075328426
712,0.016528657536325864,0.0080192280221127,0.011519181468632232,0.003469142791746551,0.035729879751173636,0.07496280331346518
713,0.015839886362605686,0.00751216732756455,0.011305727053387287,0.0034421744911277614,0.03233802200994217,0.04450658930322658
714,0.016992564093314594,0.006635064906064325,0.011194068366263932,0.003231404966204547,0.035960601797920606,0.040161639537141094
715,0.01632290743055754,0.007351981627384542,0.010913942722278103,0.0028502123818334073,0.04221700211981198,0.05415047794735186
716,0.017714957952382298,0.00624363642802271,0.010755061044363272,0.0032073124230035757,0.039614369370802247,0.04323893922238538
717,0.01633259540300765,0.0073608221945094185,0.012507055928328648,0.003272920554982544,0.03977656351690753,0.05615303283066161
718,0.016285240401793924,0.0074199213606556645,0.011530580429063403,0.0030724207898839228,0.03739813584661616,0.06178172483028439
719,0.01553393497285474,0.006748481636539341,0.011116006123055536,0.003327085615666142,0.03888057851004895,0.06771671549188782
720,0.015834989742817964,0.007000490196034596,0.010596108903379106,0.0031660805792782278,0.0329166050328726,0.05676046927154217
721,0.016205563390689175,0.007710270376049945,0.011183985200628396,0.0030967575849322,0.03490135192663142,0.053284496190871986
722,0.013573847104944406,0.006645616699407911,0.010757880366441036,0.003149268335153349,0.036912330842963866,0.03843472445659268
723,0.013948662789495959,0.0063739442607308105,0.01033481398408365,0.003012417990117205,0.03711118893113538,0.05464751306380283
724,0.016469515550713198,0.007360424752777132,0.010032920556373118,0.002572886060524369,0.037123656517526735,0.054794422566883036
725,0.015667179279774433,0.007503435745926712,0.01012831201967694,0.002842864486835418,0.034994979102096514,0.05917179279890105
726,0.015140964858446064,0.0066681942991226656,0.007875377992341923,0.003065338656557672,0.03381783035974439,0.04806401886878872
727,0.015301430522447299,0.007022601445420713,0.010206031675838353,0.0027531403479742708,0.048620191090009576,0.0500675384755385
728,0.015613568419243551,0.007104428134345473,0.009652505934073265,0.0028141494348643066,0.03891629817082933,0.04152029193693377
729,0.014451716648839324,0.0062390123960106925,0.01103831663466969,0.002675610589429171,0.03666791614107314,0.03487137789131869
730,0.014082141637196743,0.006296109112020697,0.009881771274394324,0.0030502097242474033,0.033802093088114306,0.04411993435815668
731,0.01516486857332172,0.006915905859542958,0.008989951610254239,0.003011487321151855,0.03274112671193075,0.04029124211586809
732,0.01368326064196963,0.00704255183226704,0.00971013641855333,0.0026338444017038045,0.033915471013808964,0.055145355566731946
733,0.015242001146989334,0.0065663884899576815,0.008973578734946815,0.0027536273951034073,0.03550311823300168,0.048219413023582236
734,0.012676318093506065,0.005975121578518108,0.009940315633474259,0.0026192842341895488,0.02643642137264147,0.04786838333452874
735,0.01579220310553631,0.007011570969807925,0.00975542868158253,0.0027724711435323356,0.02758334080522833,0.04420478695178093
736,0.01505558795146129,0.006023319434642292,0.0101373196447459,0.00273616359615787,0.031241824179827078,0.026607918764336273
737,0.014719228580500536,0.006054433891364988,0.008917703568506142,0.0027541591545172713,0.03450855627492438,0.06308607361969845
738,0.015468380871116016,0.006262159043436901,0.009403050237486943,0.0026690577349022626,0.03255444582766687,0.04355148767906557
739,0.016158392394600984,0.006662109757517568,0.008430795846087911,0.0029866497463909474,0.039280433648789914,0.04787625670481343
740,0.015327156150938374,0.006361978946205304,0.009717446814772431,0.002450704614272076,0.02730183398149644,0.039735613923473544
741,0.012019491946603846,0.00615981286123778,0.009538416506364729,0.0023435473637205746,0.030076269022233596,0.0580038784350696
742,0.012579764317830405,0.006134729547866127,0.00946341161432371,0.0024921934859105464,0.03890694167372898,0.051504570334417424
743,0.013237387318674949,0.00594317962422454,0.009089258528734954,0.0023240399699734227,0.033268847414002926,0.04399232784405932
744,0.013882776647319291,0.006084018649638346,0.009293036256106646,0.00231482277858001,0.03606474502754891,0.04707231699398499
745,0.014344731159676126,0.00495901274601692,0.009981593627032465,0.002357169988821606,0.04044136649695085,0.06235313450474839
746,0.012900060651058804,0.005702738291705324,0.00873917471165421,0.0023479786646401764,0.029614366880986048,0.049070226154758534
747,0.0138199978766052,0.005849565886196382,0.008946812045431914,0.002325163713925253,0.03177215974365692,0.04806663113527132
748,0.012720220247760497,0.005330896324571717,0.008135434943158406,0.002484859056914515,0.03096119769244841,0.04226534624558308
749,0.012802091621790532,0.005818743672943502,0.008217488759046859,0.002341839350294472,0.02438752877019853,0.03508687174016239
750,0.011877240474770928,0.005578467944651587,0.008753526688855382,0.0023619618857298086,0.030532701213239484,0.04764765521819473
751,0.012323648460746654,0.006199630722730618,0.009306683739637523,0.0024699222159957606,0.03490581004274019,0.05099710558098976
752,0.011799402449199265,0.006095952211850464,0.008430532987919775,0.0022553680616280683,0.03346150884256897,0.05641508348934068
753,0.01212711631201203,0.005377256888562523,0.008389452036408543,0.002295622484068377,0.033602311151392894,0.03196504832148084
754,0.01418091551992187,0.005444043188057383,0.00823502597274117,0.002349915340321584,0.02973186953356339,0.03993143380984199
755,0.0120157698614701,0.005431718390069864,0.008107626150741445,0.002066949600853333,0.028551686441255185,0.043677504400957294
756,0.015651395387342823,0.005271513577576976,0.008542546379698557,0.002000014160425594,0.03554792126974172,0.047627987207252094
757,0.013361788049268204,0.0054439963607005575,0.00744519634276892,0.002291542346005435,0.02887488028419726,0.04642862072087663
758,0.01296964606413459,0.005100834869023304,0.00900537729338377,0.00228943986901223,0.031644961764626674,0.04640734710549139
759,0.011834672958992152,0.004947141462362787,0.007829638062643274,0.0024452959162440473,0.031022123073107706,0.049961970228457935
760,0.013342121426331163,0.005467534694361359,0.008572661056976634,0.002216106230756612,0.035598241016291325,0.04053718354241225
761,0.011983251382470948,0.005432019051367425,0.007387892554607799,0.002270464076173029,0.033660872880385766,0.0532458414706918
762,0.012611500884042021,0.004947396670520234,0.008434796690233889,0.0021424074523785693,0.025343917029934247,0.049538252820590344
763,0.014961130813858442,0.005439790795833895,0.008383268787174509,0.0021780735987229857,0.02561347575011734,0.044104341542678005
764,0.012251673658255503,0.00493261876657115,0.00817007470939285,0.0023064179950048145,0.03179837239660915,0.057220470628692996
765,0.013404296934411135,0.005168930837829482,0.007355530658145598,0.0018875690859072997,0.029367679317311362,0.056683555372958036
766,0.01151856408981113,0.005305407556369997,0.007993160202968256,0.0021382108605526636,0.02785099693883171,0.05217471830207852
767,0.012101095597726557,0.005011568556594081,0.007159845845612854,0.002299957821848216,0.032898660912004406,0.024945291676399785
768,0.01377460317735033,0.005123180305281395,0.007619770607433336,0.0020904442698824795,0.02984653110235072,0.05615554942442761
769,0.011394392607682434,0.0047992964241986074,0.008263463730234942,0.0022135774709928146,0.02923862071331338,0.05061050978382152
770,0.013656587601007311,0.0048606690087512165,0.008086508686925795,0.0019645851903085532,0.031628671505630195,0.05859238342648083
771,0.012530139584758652,0.004824438801869961,0.007619071444976565,0.002008886338196603,0.027493310595681598,0.05318281433777117
