iteration,Cl,Cd,Cm
469,0.3878029053676573,0.027093304223507444,-0.07878253220495231
470,0.38637622935492255,0.027896499984500483,-0.07892830618318827
471,0.38805179639123893,0.028441068569023637,-0.07805831094302441
472,0.38341498229702764,0.027754217881834468,-0.08009482521356695
473,0.38671300182364554,0.027174984936963655,-0.08051921819834565
474,0.3871117867922961,0.027805948000409957,-0.08061866671365114
475,0.38837547752003304,0.027435650709058238,-0.08337778815199674
476,0.3914424379658016,0.028086374632735202,-0.08319900641546649
477,0.3894051422728356,0.028203595132236466,-0.08121963650695346
478,0.3903276241509044,0.027265383431196003,-0.08432516996630887
479,0.3936284868543821,0.027417434013851938,-0.08372004452751247
480,0.39055055933543625,0.0281256670658636,-0.08445216410202158
481,0.39529856448876916,0.027295124275070203,-0.08746202678134843
482,0.3972821360087238,0.027160857132922277,-0.08622962962689348
483,0.39759492426924115,0.02709016805709898,-0.08693735773460018
484,0.4035354170630938,0.02783329643004877,-0.0872855744431895
485,0.40137655373815617,0.027789804018102528,-0.08888815241990208
486,0.40539648067787143,0.02727133318073451,-0.08975620767090073
487,0.40850243765662775,0.027594211415687794,-0.08960696671086556
488,0.4129447603000698,0.028333727409436703,-0.08970653553470798
489,0.4126053547793939,0.027061802123086252,-0.08888736635669976
490,0.4169472251118994,0.0265518088844869,-0.08870420416725139
491,0.4189773052670047,0.02773424149866136,-0.08955937909869129
492,0.4203698407737707,0.027430700728313395,-0.09051531176581365
493,0.4205291735053518,0.027110258999354122,-0.09278419212225607
494,0.42245562440315376,0.027770853094340037,-0.09257773105190854
495,0.4281785585177641,0.027844136760559277,-0.09233232976996077
496,0.42953799081125,0.02630026476155679,-0.09353238003585616
497,0.4351297706557386,0.027058151373553458,-0.09266452753702885
498,0.4374538738136865,0.0285234205883266,-0.09284700552419958
499,0.43826000707199264,0.027636741288758267,-0.09334080189553634
500,0.43897023764072163,0.027663629858999974,-0.0931452915243958
501,0.44494626374544016,0.027892725887568956,-0.09535199357155101
502,0.44450417997652497,0.027295674028428144,-0.09377511630927104
503,0.4476082051834731,0.027666501393508302,-0.09564763996152792
504,0.4497148972789029,0.02760836754499026,-0.09612044314560061
505,0.4539028140011039,0.02750019068588638,-0.09485833905436766
506,0.4589779189248166,0.027051152275170645,-0.09436895270742139
507,0.4590311427067509,0.02727982966762226,-0.09527461020058091
508,0.4604990036512415,0.026881413718363733,-0.09590306197291786
509,0.4606137329155212,0.02716394703070411,-0.09575843304787812
510,0.46697905217711727,0.026555389640300256,-0.09606040799671794
511,0.46644940997950735,0.026726566885272203,-0.0974346243221535
512,0.47030175692505705,0.026963114008057804,-0.09764680034933465
513,0.4713316445502746,0.026614954592125605,-0.09656227318376727
514,0.4756026933942217,0.02681698086930123,-0.09646672395928595
515,0.4754073345744223,0.026970352428509856,-0.09658236812952073
516,0.4773052288172024,0.027236415024162332,-0.09594883815926349
517,0.47999853558817746,0.02749302227767344,-0.09685592186274654
518,0.4847447362935546,0.026769751383009997,-0.09607739694796992
519,0.48370888134466555,0.02765258482311545,-0.09676949164495285
520,0.483050981137953,0.027437864849853895,-0.09477085693731763
521,0.48442392402532647,0.027204269728871917,-0.09646779202522637
522,0.48444862528574817,0.027012846451720293,-0.09414726011311003
523,0.4845693014369874,0.02707951582892071,-0.09606085492540482
524,0.48622382123285623,0.027497547835242345,-0.09653706507765669
525,0.48653338159386966,0.027500011166244735,-0.09711923639653885
526,0.4900206397554165,0.027540024904253398,-0.09754520855621457
527,0.48709543534662303,0.026877675198750485,-0.09696268685709866
528,0.4923159871559016,0.027119084567959573,-0.0967064401814612
529,0.4914536232811559,0.027498091331117,-0.09527454888262657
530,0.49017940613066957,0.026499303981071736,-0.09602530503645401
531,0.4902177780346192,0.026636923268261392,-0.09512951771800005
532,0.48907240871747426,0.026789244455307438,-0.09383961270651014
533,0.49058955093547135,0.02721624361844499,-0.09500270162649259
534,0.4919823001838416,0.02720937112091863,-0.09261751689036109
535,0.48805284645681585,0.02662181543850766,-0.095643072296433
536,0.48594395713078975,0.025968525858349335,-0.09437757603193772
537,0.4898697538136261,0.02683162529082499,-0.09451552237805294
538,0.48846829578307327,0.026235196631984377,-0.09277875393526244
539,0.4848419702952205,0.025935325644501836,-0.09568429124838014
540,0.4847880342024669,0.026034413700369487,-0.09460740101974355
541,0.4836219798754945,0.026815711437957135,-0.09298232953018867
542,0.48289287445446505,0.027319325826861078,-0.09102558105038489
543,0.482616327900244,0.026644654423583547,-0.09204474431308114
544,0.48157613853616116,0.02671741037412101,-0.09330778812968876
545,0.4795808974514459,0.027189792323220552,-0.09283146801661284
546,0.47807118042183283,0.025812853203036123,-0.08963216059793462
547,0.4777709153737162,0.026832014747857017,-0.09159030646861906
548,0.477145085896719,0.02655308668657325,-0.09156971534007337
549,0.47470295810351126,0.026828973606116146,-0.0888009067622619
550,0.4761278343597371,0.026291373578370043,-0.08891304617292893
551,0.4732552688332273,0.0261114240102031,-0.08829067427328152
552,0.46744424142674235,0.02657802981383784,-0.09015048436675004
553,0.4700231248390455,0.02731985843686925,-0.09035676567812259
554,0.46850407437448033,0.02691330907927337,-0.08832561106286776
555,0.4647131214170913,0.02621670187028323,-0.08774705935752551
556,0.46085880608187796,0.02578785858775088,-0.08733767162657316
557,0.46211366489372735,0.025605208588777906,-0.08584124578212936
558,0.46031686589872156,0.027092290015506768,-0.08866780821215697
559,0.45631484028213665,0.02594479680506484,-0.08568679744319752
560,0.45387728065347427,0.026247777676226814,-0.08725379147698922
561,0.45482652593537887,0.027059434333698038,-0.08491070763206632
562,0.45276225183726376,0.025580269572303735,-0.0858496558694912
563,0.4506299696943307,0.02712184041946529,-0.08579628075259611
564,0.4495474756823495,0.026237471338308123,-0.08519954538985801
565,0.44577653489170627,0.02577867805117971,-0.0856426770623914
566,0.445402421955456,0.026218066345542832,-0.08376451493741773
567,0.44565495589995335,0.0259693086957885,-0.08418630508153495
568,0.44223483938972796,0.026539974667118684,-0.08223718532680357
569,0.4379713767130954,0.02598454786887103,-0.0819947916710987
570,0.4387882503003352,0.025341933175008574,-0.08055991024747997
571,0.43605296267887117,0.02617670333026335,-0.081497152237445
572,0.437231939578989,0.02559803176277192,-0.08096073900613168
573,0.4358877268353263,0.02636787255511189,-0.0797021044017913
574,0.4305359782826206,0.02566164366839652,-0.0813538242568775
575,0.43402904431151984,0.02600078582215721,-0.08184186008162338
576,0.42900090368646715,0.026325755959460174,-0.07978473744914136
577,0.4331172398031221,0.026117988255473488,-0.08104278342644046
578,0.42873665457975757,0.026339273335733108,-0.07680591092683008
579,0.4252406912309034,0.02654412666341815,-0.07744871724172697
580,0.42441473390915296,0.025615024727440316,-0.07638954905449623
581,0.426427907191714,0.026151884220301905,-0.07814560216951212
582,0.4240515426009665,0.024509504733629804,-0.07731747539025932
583,0.4238141128810126,0.026288178471066116,-0.07799325454231994
584,0.42647835313281346,0.02600444081222282,-0.07632256081592259
585,0.421172814450231,0.02565353925109001,-0.07809894957430613
586,0.42208372357225826,0.026293619632087716,-0.07911086398671437
587,0.42427061845441344,0.02671268337031562,-0.07704951051055027
588,0.4215141798492054,0.025878978586839182,-0.07741217947328995
589,0.41737752396642824,0.02563531066345591,-0.07418376602279722
590,0.4212945061886569,0.026181037913034166,-0.07355827755741721
591,0.41772602251177954,0.025421605608649055,-0.07649660778092529
592,0.42270893668201576,0.025750177570698446,-0.0735293252284094
593,0.4181673812192414,0.026682603676792954,-0.0736048243740854
594,0.4257437594379028,0.026093600954263965,-0.0758691198391961
595,0.4228040971142196,0.02511396038671153,-0.0744408595099832
596,0.4184126851565951,0.02514645374798049,-0.07439026013958074
597,0.42025327622615,0.02611732068724157,-0.07282999246206223
598,0.4219972995461452,0.026458873362330427,-0.07458316783548782
599,0.42240201290230905,0.025210338945457857,-0.07323828386419377
600,0.4221303081096495,0.026235548353611075,-0.07361909434685594
601,0.4242253596598078,0.026667476366053655,-0.07226238761161025
602,0.4220130337946326,0.02693791627362386,-0.07276399541516057
603,0.42212392103254603,0.026151349354169382,-0.07290290541512964
604,0.4228202737789787,0.02623095892053272,-0.07241046130186424
605,0.42594334322382293,0.024902852944798368,-0.06999973342827076
606,0.42572308251964347,0.027011276290936456,-0.0723004427160683
607,0.42639241684002993,0.025665676532992846,-0.07278151015183175
608,0.4282658345288828,0.025478773893150074,-0.07102325905303074
609,0.42348446041572013,0.025810059898724473,-0.07162565273543343
610,0.4291608010881976,0.026685718282479266,-0.07278205831372976
611,0.4299719438949742,0.02702618778408369,-0.06902928963820486
612,0.4339036921176074,0.025977216324565268,-0.07151648755895763
613,0.42857432506924864,0.026405964803788852,-0.07145434900672264
614,0.43584243626813596,0.025920998455598195,-0.07083834226996345
615,0.4340035235332169,0.025373034866961724,-0.06919895657470274
616,0.43598032026407507,0.02662290255120291,-0.07254887438060154
617,0.4395256998025045,0.02556612651406815,-0.07054231317549484
618,0.4384856685099806,0.026637676095712264,-0.06868925743589363
619,0.43937080085213903,0.026511962239506345,-0.07061503063898794
620,0.44027307346284494,0.026162550481679717,-0.07195525306672462
621,0.4400493540799902,0.026762919915220146,-0.07132332914767368
622,0.4421934453691483,0.026957564660344845,-0.07049183245716066
623,0.44205673212370794,0.02574678749924223,-0.06937037210398908
624,0.44463613799701285,0.0254230876039059,-0.071051553066949
625,0.44128810374962196,0.02488848269142088,-0.06990508177047731
626,0.44804696271887273,0.02693614867236306,-0.07219498217067086
627,0.4481656520649333,0.0255872129895274,-0.07223945669998498
628,0.44894544623453697,0.026367874917616774,-0.0713227846717867
629,0.4512518072266942,0.025423086881023828,-0.06945419089414177
630,0.4491226093976576,0.026556260580333228,-0.0708834339520528
631,0.457006109237444,0.025430536821034463,-0.07073029731705009
632,0.454077713022994,0.02517825811554112,-0.07081739182232549
633,0.455102634525899,0.025663440290764023,-0.07006903599787381
634,0.4545476473217568,0.025495434792008755,-0.07187848840141403
635,0.45758123269513873,0.026053154541402758,-0.07067709404253174
636,0.4613307897895469,0.025723041622440275,-0.07230029276403199
637,0.46161881559578427,0.02605637671674764,-0.06959691514735714
638,0.46221061898451465,0.025590852780934772,-0.07249792627533945
639,0.462512127100738,0.025397698966625065,-0.07270366029289282
640,0.46158095080556943,0.025432412225126683,-0.07140154032138142
641,0.46023595264737566,0.026740652036467288,-0.07200737535356241
642,0.4635305188629675,0.02582480811602519,-0.07190208723184958
643,0.4642139074185904,0.02471443101783762,-0.07214902833224404
644,0.46749181794479333,0.02544034613822633,-0.07361956483889275
645,0.466676029101342,0.025743070826267925,-0.07107387080250084
646,0.4698983749138931,0.02661157305474777,-0.0719567671406976
647,0.4696378901978008,0.026197505814854607,-0.07165925508388912
648,0.466851043307418,0.025216628223150944,-0.07371903905969222
649,0.46464628962892424,0.026881042750650792,-0.07295108462184788
650,0.4714311650941938,0.025650709081489406,-0.07335132423155141
651,0.4717528942452148,0.026283924829808736,-0.07260574526952218
652,0.4666262692957021,0.025077772222323824,-0.07276231047163499
653,0.4726521438491098,0.024450756975724672,-0.07392185774642568
654,0.47062333992071775,0.024940229958428674,-0.07582853171131199
655,0.4703565793425791,0.02401393089921058,-0.07272969497703251
656,0.47339184980121685,0.026689838616667683,-0.0741550316735588
657,0.4729301301472559,0.025735800741940897,-0.07552378579488497
658,0.4715738446647705,0.02516099625119679,-0.0747155850551236
659,0.47120064375604964,0.02584445753957479,-0.07684222951477447
660,0.4714233957946519,0.025707682733859698,-0.07448680389362045
661,0.46928113342765043,0.025918395175543663,-0.07722618435823157
662,0.469816905036346,0.026207649157771573,-0.07619020059598275
663,0.46792462533426127,0.025452919727306737,-0.07594066709578451
664,0.4688227917653084,0.025152999017090377,-0.07536318446539829
665,0.46847393324961917,0.026001885818794382,-0.07651331587371606
666,0.4676149817705078,0.025984284975463654,-0.07620345583455033
667,0.46879896380533664,0.02562864736007572,-0.07708565527824285
668,0.4674803756209159,0.026662257578377015,-0.07730904705442347
669,0.4687002345918736,0.02534981027589147,-0.07741085324986165
670,0.46398475280905055,0.025114072699556192,-0.07790475026309143
671,0.46650421575333073,0.02576836691418903,-0.07962131501098502
672,0.4664652201862922,0.02521721062901569,-0.07892161192613807
673,0.46502351933813896,0.025797834696218228,-0.07812635182359061
674,0.46471597773970347,0.025129007382872832,-0.07883718662314058
675,0.4612814765601118,0.025340863328936418,-0.07895972350875688
676,0.4645332793584419,0.02648191520861516,-0.07934183900232697
677,0.46446300573213867,0.02532924910522769,-0.0800951922362091
678,0.4634834344928804,0.02512820174422817,-0.07993615831645509
679,0.46388548232735305,0.026108588284237143,-0.07995953453282233
680,0.46150787637246843,0.02499338562532637,-0.07985520856919974
681,0.461346116133856,0.02516812873137113,-0.07967245711088243
682,0.4599740498035541,0.025798610389016083,-0.08044953803652058
683,0.46030129062387903,0.025975300462791683,-0.08149930155206514
684,0.4550292783947681,0.02611213301416123,-0.08206573496475017
685,0.4556493610838357,0.025124118824284652,-0.07826541644348425
686,0.4598603367941644,0.02579160356342749,-0.08218491382324644
687,0.45101487980636473,0.025256448891624334,-0.08176286806071678
688,0.454905752934159,0.025182612932563114,-0.08091314533172264
689,0.4567840721766828,0.026083018609744817,-0.08125180964833623
690,0.45351134770817464,0.025202639921546657,-0.08127081961083481
691,0.45215296435885294,0.025612557472523216,-0.08240978091623379
692,0.45249551139914124,0.025547315843186154,-0.08190012566171262
693,0.450814418788967,0.024930252460628147,-0.08224508396957618
694,0.45087835256845216,0.025944811952281526,-0.08278231447628498
695,0.4487595277338114,0.025738073914484703,-0.0823844329072997
696,0.45166849639351353,0.024460987905871163,-0.08172993817927059
697,0.45163927445112506,0.0255890750487973,-0.08295866905342075
698,0.4478857531472063,0.025060140332960584,-0.08309879265896575
699,0.4447589212954179,0.02599145827606233,-0.08215738534521833
700,0.445884471952348,0.02471654503583235,-0.08240192883095185
701,0.4459865728074915,0.02525736130457301,-0.08191246036096302
702,0.44681132030692605,0.02561299714920747,-0.08538102745545942
703,0.4432542991232435,0.0254555701047328,-0.08284330442483466
704,0.44322748589342964,0.02580632392013669,-0.08326563423526057
705,0.4453089809069577,0.024662108136174185,-0.08486676511206942
706,0.4457144472825424,0.02624377989345382,-0.08383847961935317
707,0.4421703926372787,0.025676927665890498,-0.08314291077404018
708,0.4403527317329866,0.026090775829315706,-0.0851221254917633
709,0.44922222127176836,0.025844626729799442,-0.08394427126334934
710,0.4438851618295895,0.025398319809559214,-0.08360424931572587
711,0.44147929477353304,0.024758672047324338,-0.0856302681896182
712,0.44347664073707765,0.02511566867963987,-0.08478003548044531
713,0.44124573000275613,0.026188928654705523,-0.08441012227818127
714,0.443015989756054,0.026083594968589467,-0.08557539186509937
715,0.4414185580640793,0.025077832321525627,-0.08572140614001283
716,0.44113148722229345,0.023975263321358884,-0.08503511189751842
717,0.4406019594319744,0.02527488044586277,-0.08415106740896948
718,0.43784540023608093,0.025234210191639402,-0.08435644688132764
719,0.44455802597269084,0.025250037906804596,-0.08590391443427432
720,0.43877077185050645,0.025636082427415656,-0.08442751947253056
721,0.43793574797944873,0.02580683355032055,-0.08594769993746229
722,0.44026153134562207,0.0258608170745772,-0.08674891672114932
723,0.4388247416801268,0.02558548730517236,-0.08552782243302873
724,0.44073308116294607,0.02445923800119516,-0.08405462215893324
725,0.44232858591252944,0.025186039076850058,-0.08453356418256674
726,0.4430872246459881,0.02650572419274813,-0.0851980942572133
727,0.44289586821848576,0.02553785258735631,-0.08561533821737354
728,0.44085031786621043,0.025531743280536992,-0.08558566977350036
729,0.4417804328168485,0.02552468989780567,-0.08507961820631237
730,0.4427402189153537,0.025549774125561822,-0.08624461640131265
731,0.43867464544462964,0.024147689366148584,-0.08550740585820463
732,0.4436186544360059,0.025216667999467337,-0.08535339844057956
733,0.4398705712540271,0.02531469180659747,-0.08646291535374202
734,0.4471928433420466,0.02597161715614855,-0.0859198564959438
735,0.4426482353616249,0.025351960115038583,-0.08463610151740711
736,0.4434495727031395,0.024502144972129734,-0.08499800971591419
737,0.4426576865892387,0.025537744838619057,-0.08527299332504541
738,0.44332941122174935,0.024918109941384284,-0.08582825219588476
739,0.4495429922772874,0.024708973673834476,-0.08328854077388256
740,0.447292913871546,0.024897653239353845,-0.08564800038244076
741,0.44274175169880864,0.02558337300244969,-0.08449921839134895
742,0.44928586307997764,0.025938911307589834,-0.08517572702365417
743,0.4491091790941806,0.025548426955702003,-0.08458498172003212
744,0.4466121770499836,0.025620426207252873,-0.08409351259374105
745,0.448245226100998,0.025538410984219315,-0.08584780255199159
746,0.4480631722209529,0.02535004665317642,-0.0844072542285678
747,0.4525021271982028,0.025645363889784358,-0.08312977775363979
748,0.44742966290760045,0.02408504696440079,-0.08247575911646983
749,0.4497796116726565,0.025347535446192792,-0.08428102724136108
750,0.44909543611583597,0.024767105603123032,-0.0840201949789867
751,0.4475473079146224,0.025868616365613634,-0.08175863117058658
752,0.4552546108332125,0.025211204327775343,-0.08274046876449528
753,0.4489612129130628,0.025297892702200765,-0.08439556421777228
754,0.4522114920992998,0.024527539011143327,-0.08429772544020142
755,0.4487294357767813,0.02578616613274178,-0.08262034952989031
756,0.4518438870272303,0.02558910977669124,-0.08448390752869658
757,0.45390765195037697,0.02555163381432903,-0.08227904990190378
758,0.45182537221019425,0.02486438157322422,-0.08292443881544874
759,0.4550479935249509,0.024881825015112127,-0.08263115749853994
760,0.4537233068675889,0.025378215259083108,-0.08329405073760675
761,0.45695507226437726,0.024916955422200765,-0.0835540016570642
762,0.4577175810289224,0.02547945855177784,-0.08134758735936409
763,0.4541645173425448,0.024179381407558154,-0.08294038639683753
764,0.4558194265210134,0.025013909113630325,-0.08298744076271462
765,0.4563440900990623,0.026153919702083635,-0.08253840879639378
766,0.4575096799220604,0.025473165207047274,-0.08214604660267316
767,0.4565754882002578,0.025334716047866083,-0.08324984288001798
768,0.45718424992132156,0.026241846858811767,-0.08266311077038496
769,0.4565549516837464,0.0240791884649393,-0.08259488521386499
770,0.4574905406089492,0.024837458564664384,-0.08100969811429677
771,0.4600541792670287,0.025042493405815703,-0.08261869589180383
772,0.4589282830331029,0.02567023835847572,-0.08336600295985967
773,0.4591957190460537,0.025676890414435837,-0.08345469450291002
774,0.45937546311825905,0.024804074970819122,-0.08283532300133874
775,0.4577366490449461,0.025734088042738294,-0.07988083945763792
776,0.458775555988886,0.025031502381601792,-0.08110381015815275
777,0.4560397982211868,0.025837044653426927,-0.08049672207598485
778,0.46079858513496197,0.024712984624254534,-0.08033986263508702
779,0.4527244803454705,0.02516574723061378,-0.08069907832076284
780,0.45812422317752977,0.02498043222125836,-0.08070959428841748
781,0.4605672510376981,0.02575165957444483,-0.07947058062354002
782,0.45552366751179063,0.024960397821044426,-0.08025025110095128
783,0.4589961481884463,0.025198723607550558,-0.07887923607295927
784,0.45675976610037056,0.025471528287863063,-0.07954063540507941
785,0.4572882619166657,0.025488941695009374,-0.08066353531134063
786,0.4598025585130684,0.025657993643482768,-0.08042838314203747
787,0.4581722623608675,0.025318299511542075,-0.08054555271253996
788,0.45355404112602293,0.02500184722235021,-0.07848879744450851
789,0.45549814910413705,0.025034371515077026,-0.08000116050862482
790,0.45921211255502453,0.025220320782438882,-0.08028593836275918
791,0.45795254981923794,0.025330559008688826,-0.07906071843129044
792,0.46032756629942234,0.025130469381707966,-0.0793724498893484
793,0.45995728791796514,0.025211963521677906,-0.07887733397853032
794,0.4556529583616972,0.024442055539456903,-0.07718061712751849
795,0.4610748600114118,0.02553269470688139,-0.07805787043215948
796,0.4558345088644014,0.02528792162471933,-0.07884649275192424
797,0.4535643820524049,0.025696662808681173,-0.08018660814021092
798,0.4539144120100355,0.025194183569523423,-0.07918501289695629
799,0.45034883686935706,0.02432329371994317,-0.07788311620930369
800,0.45774638168431336,0.025011671975547635,-0.07967662084123167
801,0.45738224053416204,0.025089345926317487,-0.07627838909236163
802,0.45181326010370554,0.025559191504934728,-0.07832113821938808
803,0.45303213145191323,0.024151045081867654,-0.0782053684675352
804,0.45331569738291344,0.02520522654387549,-0.07884203885153522
805,0.4508342134526338,0.025439942146647535,-0.07760239259398902
806,0.44886991039308166,0.024850841065126535,-0.07918347105036337
807,0.45158025698587395,0.02521739209183509,-0.07578955717906694
808,0.45097623939954024,0.02486506541700619,-0.07656875716856665
809,0.4504564736944289,0.02481231519134099,-0.07683618258037832
810,0.4512919974219643,0.024971422018053017,-0.07914802121541477
811,0.45331813793542786,0.024818828428785966,-0.07749206266045093
812,0.44946559521989593,0.02551453815840461,-0.0764310688240883
813,0.45002637137300716,0.024803819636574752,-0.07699254685223113
814,0.4507548151813901,0.024718419039619362,-0.0785360954392218
815,0.45002767959511675,0.026052428641590797,-0.0781352677021122
816,0.4473124274929708,0.02564743627808874,-0.0778911648785542
817,0.448360282814107,0.024234923157744413,-0.07799959939779269
818,0.44889402741701334,0.02478192076465593,-0.07582720164296367
819,0.44517959967414766,0.025284172877080933,-0.07923970392850134
820,0.44960741709151236,0.02532346672191258,-0.07662837592469007
821,0.44959495759670254,0.02441500177404199,-0.07854509653850295
822,0.4449457594393196,0.025738201100347306,-0.0781854337585913
823,0.4464469672821178,0.02557021174661333,-0.0792081902927853
824,0.4470218968153698,0.025397242480604685,-0.07772466348729817
825,0.4443338391882556,0.025833358891153207,-0.07564489636418843
826,0.4460866135609511,0.025379853386874592,-0.07687367638011906
827,0.4451593513235982,0.02537672324926261,-0.0783225727458162
828,0.441618105131709,0.0259300074502684,-0.07609559393845383
829,0.44520549002863086,0.02570052310726736,-0.0758727670596614
830,0.44183267541902005,0.024727915500701223,-0.0769941309434006
831,0.44567013275041384,0.02546403305705827,-0.07506028553590034
832,0.4422214166410784,0.024814078011441743,-0.0762730515171424
833,0.4430270592035523,0.02539707584926087,-0.07641423805259821
834,0.44589395654027136,0.02538210202656401,-0.07790520628251103
835,0.44395616883994443,0.024450868301935123,-0.07648199421746923
836,0.44063292641555624,0.02508049574058768,-0.07690275862332105
837,0.4406051581836368,0.025272873466902688,-0.07661243212290439
838,0.4412943005182762,0.024920936007774057,-0.07783207200916122
839,0.4431550190539023,0.025295281881091005,-0.07703708493762478
840,0.442970140863003,0.025539731183333712,-0.07800217122374198
841,0.44047017158396923,0.0251203506464808,-0.07935495073163228
842,0.43973981978613647,0.025246821220710775,-0.07623435881138159
843,0.4425702631426105,0.025825117167218768,-0.07876218414267995
844,0.44159116118150826,0.02536889632943614,-0.07718197712489139
845,0.4462319235063073,0.025231612279960416,-0.07698771463788218
846,0.4419679992974389,0.02465107165377537,-0.07702783833058983
847,0.4455151192905577,0.02546454459332561,-0.07767324166968605
848,0.43955198909057497,0.025293035766941065,-0.0771567329925113
849,0.43876656264359204,0.025768768599927258,-0.0769967225922783
850,0.43970687864823477,0.025149285058033103,-0.07677437487945976
851,0.44437290664617773,0.02421666817896064,-0.07581939362718615
852,0.4455676680169006,0.024273705304075757,-0.07736392067451336
853,0.4405647984330182,0.02549057902472469,-0.07758106879666384
854,0.4412942222896262,0.02483662327191688,-0.07860050983324739
855,0.43997569966569017,0.02533909382707394,-0.07730809478923951
856,0.4388003818704141,0.02517682453720664,-0.07712845110493254
857,0.4439817393417218,0.025035294957663864,-0.0780413984578277
858,0.4431230065414947,0.02506954896940253,-0.0773591462842969
859,0.4428403101726571,0.02468405785607467,-0.07825227485116915
860,0.44017141318429076,0.02510789486841505,-0.07734603562695991
861,0.4464129452495196,0.02482257614131744,-0.07716289829741603
862,0.4422966132038969,0.02492774171635724,-0.07723648037426104
863,0.444549126386699,0.024951100480453986,-0.07807793912174565
864,0.44075900136928375,0.024998641236307143,-0.07929742642403509
865,0.44348047030684207,0.025572145244938494,-0.07893197763315483
866,0.4446442459334151,0.025045241459952673,-0.07778837680485193
867,0.4449216310032788,0.02562107404915847,-0.07599898632292723
868,0.4447881907382211,0.025877243947801238,-0.07885351058213745
869,0.44568420004764614,0.02553488991096141,-0.07812260180816977
870,0.44265464064692855,0.02537376042586064,-0.07920073216993437
871,0.4455346345627218,0.02526905823365389,-0.07968540939379198
872,0.4455947109505835,0.025537444790324316,-0.07945497598848726
873,0.44606036513964675,0.02514857638740414,-0.08092873766779969
874,0.4459734756631387,0.02559531873843437,-0.07756075712184106
875,0.44351549491015735,0.02540923167061785,-0.08121250343717513
876,0.4436602610064973,0.024921410585888884,-0.07931457099678015
877,0.44210151193828257,0.025548415341539517,-0.08029736345706986
878,0.4483990049569683,0.0251453959681917,-0.08007216702451281
879,0.44865230089551716,0.02504576294570475,-0.0778798097492821
880,0.448915772795545,0.024859909216780614,-0.07912374198515162
881,0.44807206171774094,0.02518020487459244,-0.08035855004496432
882,0.443419676887856,0.025594620161759826,-0.08005082246527419
883,0.44585706744822695,0.025540058953957192,-0.08029468359060077
884,0.44847256350283876,0.02527149258515751,-0.0796403306329165
885,0.44862023245623933,0.025393830825129787,-0.0794911023373896
886,0.44811694953712017,0.025729077247308677,-0.0778351966969058
887,0.44950890039195224,0.025017472027005362,-0.08171336102798794
888,0.44899796408770853,0.02453397791240433,-0.0798976167524037
889,0.44941439519575743,0.02574149194909048,-0.08024351685199212
890,0.4480871610837242,0.02482528332023073,-0.07904589222287882
891,0.45151566142142896,0.024744255069830703,-0.07970140861372312
892,0.4488700423357415,0.024190583149137017,-0.07952889364911711
893,0.44724354241752146,0.025373587607197802,-0.07983639196125498
894,0.4485291397742555,0.024276489929552954,-0.08117483604707301
895,0.4495333011555269,0.02471136305591512,-0.07909204333386806
896,0.45236991306469226,0.025379893081406018,-0.07956431897687272
897,0.45044142690749756,0.025446023491349935,-0.07950581567843874
898,0.45028993032072023,0.02475850487921149,-0.07921478023332781
899,0.44829322297534324,0.02501658023615492,-0.08011756182612982
900,0.4524817718847022,0.0246466653923191,-0.07910953233876988
901,0.44971899148492295,0.024808075778816503,-0.08026701546502477
902,0.4509266834597945,0.02521469903351575,-0.08091664908158151
903,0.454182648641372,0.02483009096086074,-0.08075589922691545
904,0.4523270213388111,0.024958135296071958,-0.08082357901154483
905,0.4481318596583435,0.024347223563701868,-0.08136826888396939
906,0.4479198959837233,0.02564539460147048,-0.07926480227344432
907,0.45139255697120356,0.025333294910555245,-0.0806468509818319
908,0.4491497297731907,0.02547406482965637,-0.0808934767708595
909,0.45291818978564624,0.025722180725577647,-0.08064359716574597
910,0.451743461208104,0.024663722890063137,-0.078094235552702
911,0.452019618577003,0.0248964986515672,-0.0822465721864152
912,0.4502974931892955,0.024127650531224988,-0.0819991621307398
913,0.45520825435361,0.026644656205068028,-0.0825724679743403
914,0.45741773773153194,0.024999034297163256,-0.08146074888499308
915,0.4511751961684229,0.025592578236485967,-0.08101734649031922
916,0.4524312247522371,0.02445352613042223,-0.08176135019034217
917,0.45190595608803386,0.025570198373634213,-0.08186735111807406
918,0.4511711617149485,0.026000202057678175,-0.08121523806834978
919,0.44999950613840906,0.025040673662201692,-0.08188818099221495
920,0.44946079244284914,0.024564785623453118,-0.08110273042481043
921,0.4493208695697499,0.02500024538316698,-0.08032390065214369
922,0.45235843037495743,0.02395568486944093,-0.08078472331283283
923,0.4504593449546804,0.025049549125940613,-0.08060274518304461
924,0.4462880256440813,0.02547840764708952,-0.08041822829610437
925,0.4522757442272998,0.02504948157320487,-0.08124008914507688
926,0.4512467535278535,0.024924731613838062,-0.08169871184781728
927,0.45395004182460397,0.025330031084041825,-0.08232786231836417
928,0.4519328770285503,0.025367709684778382,-0.08196071420908838
929,0.4481560881043206,0.024235199277705025,-0.08210554166502354
930,0.4465781054023717,0.025109022862225747,-0.08086090353110847
931,0.4495201140147949,0.026282067752257145,-0.08125492042777151
932,0.4496283788694441,0.024396035326066406,-0.0809124887927277
933,0.4526827407304376,0.02502030670398683,-0.08277555424685598
934,0.45069516141376265,0.026033366229086953,-0.08018787755766454
935,0.45289577102359335,0.02561406213381913,-0.08204946914802079
